text,label,label_text
what can i expect at card expiration?,9,card_about_to_expire
who should i talk to or go to resolve a duplicate charge on my statement?,63,transaction_charged_twice
i am not recognizing a debit payment from my account.,28,direct_debit_payment_not_recognised
i seem to of forgotten my passcode.,44,passcode_forgotten
why are the payments being declined on my new card? i tried several times to use my new card to pay for my gas at the shell station in my neighborhood. i am very distressed about my new card not working.,25,declined_card_payment
my payment is in the app but hasn't gone through yet,45,pending_card_payment
please tell me if i'm going to be charged for sending out more cards?,39,getting_spare_card
i made a card payment which is showing me pending.,45,pending_card_payment
"i just looked at my app and it seems i was charged extra, why is that?",34,extra_charge_on_statement
when will my top-up happen?,47,pending_top_up
do i have to be 18 to open an account?,1,age_limit
why do you need to know so much about me for my account?,74,why_verify_identity
do you only use visa or do you have mastercard too?,73,visa_or_mastercard
what do i do if i find a debit charge that i know i didn't do in my billing statement?,28,direct_debit_payment_not_recognised
i tried to buy something over the internet yesterday and got a declined error. i tried again today and got the same message. what is the issue?,27,declined_transfer
how old do you need to be to open an account?,1,age_limit
why do i have to verify top up?,71,verify_top_up
i thought you guys offered free transfers. why was i charged?,64,transfer_fee_charged
"i tried topping up using my card, but the money is gone?",62,topping_up_by_card
i bought something on line a and the seller hasn't received the money i sent could you please tell me how long an eu transfer takes?,48,pending_transfer
i transferred some money but it hasn't arrived.,66,transfer_not_received_by_recipient
when will i receive a transfer from europe?,67,transfer_timing
why did i get declined during a transfer?,27,declined_transfer
the transfer to my beneficiary has not gone through,7,beneficiary_not_allowed
the seller of the items i bought online the other day hasn't received the eu transfer yet. how long do these usually take?,48,pending_transfer
is the top-up amount unlimited?,60,top_up_limits
i want to get a visa,73,visa_or_mastercard
"i haven't received my transfer funds yet, where are they?",48,pending_transfer
my card payment is being declined and i've tried several times.,25,declined_card_payment
i will not be able to verify my identity.,68,unable_to_verify_identity
after my card expires what should i do?,9,card_about_to_expire
i need to add express delivery if that's an option,12,card_delivery_estimate
can i transfer from swift?,56,top_up_by_bank_transfer_charge
why was i charged for making a withdrawal? after i went grocery shopping i withdrew some money from my account and now there is another charge.,19,cash_withdrawal_charge
should i uninstall the app before i try it again?,23,contactless_not_working
when can i use money sent to my account?,67,transfer_timing
how do i get my card on the app?,13,card_linking
my payment shows that it is pending will i be charged more money?,48,pending_transfer
why was my virtual card rejected?,72,virtual_card_not_working
i needed cash from the atm but i couldn't get it.,26,declined_cash_withdrawal
"i am having trouble doing a transfer. a ""decline "" message appears after making the transfer.",27,declined_transfer
what's the maximum amount i can top up my card with please?,60,top_up_limits
what is this charge i didnt do it what can i do,28,direct_debit_payment_not_recognised
i am very dissatisfied with the services that you are providing. i want to cancel my account.,55,terminate_account
i was getting cash and the card got stuck inside,18,card_swallowed
"hello. i looked at my account and see that a transaction i tried to do is pending, but i did not complete that transaction. when i was at the atm, the machine declined my card. can you make sure that transaction does not go through because i definitely did not receive the money.",46,pending_cash_withdrawal
what is identity check?,74,why_verify_identity
"hello, i noticed the money for an item i purchased online and have already received has been returned to my checking account. was there an issue with the merchant accepting my payment? or, possibly, with the bank sending it?",53,reverted_card_payment?
are there limits as to where my card will be accepted?,10,card_acceptance
when should i receive my refund,51,Refund_not_showing_up
can you tell me the atms i can use with my card?,3,atm_support
how do i input a new address?,30,edit_personal_details
i exchange currencies a lot. can i get a discount?,31,exchange_charge
i need to get hold of a physical card?,43,order_physical_card
"i couldn't transfer money to my bank, why not?",7,beneficiary_not_allowed
i added money through a bank transfer and it is not showing in my balance.,5,balance_not_updated_after_bank_transfer
the exchange rate was wrong in the foreign country i got cash in.,76,wrong_exchange_rate_for_cash_withdrawal
i have a cash withdrawal that i don't recognize.,20,cash_withdrawal_not_recognised
how much longer do i have to wait until my transaction is complete? i transferred money to another country many hours ago and the transaction is still pending.,48,pending_transfer
how do you top up on the apple watch?,2,apple_pay_or_google_pay
can i edit my details?,30,edit_personal_details
the atm kept my card?,18,card_swallowed
if i want to change my pin number can i directly from an atm?,21,change_pin
"what do i do with my ""decline"" message on a transfer?",27,declined_transfer
hello. i'm trying to transfer some money to a friend but it keeps getting rejected. can you help me?,35,failed_transfer
2 weeks ago i ordered my new card. it isn't here. what should i do?,11,card_arrival
